-119.691325,36.6267595,230
-119.6913075,36.626922,230
-119.6912835,36.635937,1350
-119.6912535,36.64099831,1222
-119.6912525,36.636175,835
-119.69111,36.635289,247
-119.6910465,36.634799,164
-119.691028,36.637777,98
-119.691012,36.64086,1303
-119.690996,36.624279,1391
-119.6909891,36.6246953,1402
-119.6909815,36.62516022,72
-119.69098,36.626429,1418
-119.6909796,36.6260142,1436
-119.6909791,36.62554377,162
-119.6909555,36.62753,868
-119.6909435,36.6352055,247
-119.690943,36.6296585,1345
-119.6909161,36.63005025,911
-119.6909075,36.617787,1316
-119.6909036,36.63062025,1213
-119.6908778,36.62833644,177
-119.690872,36.63480784,164
-119.6908703,36.62793638,268
-119.6908674,36.62886036,404
-119.6908637,36.62869773,404
-119.6908562,36.62907137,123
-119.6908525,36.6376785,98
-119.6908345,36.628511,177
-119.6908266,36.62812275,268
-119.69082,36.629266,123
-119.6907857,36.62515477,72
-119.6907836,36.62554834,162
-119.690771,36.61757655,820
-119.690766,36.62429618,881
-119.690762,36.6247215,1112
-119.690758,36.625991,934
-119.6907557,36.62640599,1224
-119.6907199,36.62687038,1442
-119.6907024,36.62968452,1016
-119.690686,36.62754,1286
-119.6905809,36.6255362,1046
-119.6905632,36.62515687,1006
-119.6905464,36.62430617,38
-119.690542,36.62468771,163
-119.6905355,36.626427,58
-119.6905338,36.62601554,66
-119.6904982,36.62686733,821
-119.6904977,36.63012575,1151
-119.6904945,36.6175605,1014
-119.69049,36.6305495,970
-119.6904563,36.63468412,1154
-119.6904544,36.629691,910
-119.6904515,36.634986,1409
-119.690428,36.62751186,866
-119.6903728,36.61801069,879
-119.6903728,36.61837975,185
-119.690348,36.624271,38
-119.6903463,36.62469128,163
-119.690341,36.6251255,1451
-119.69034,36.628359,1326
-119.6903379,36.62640231,58
-119.690336,36.625989,66
-119.6903336,36.62556665,1454
-119.6903305,36.6287655,1439
-119.6903301,36.62798888,894
-119.6902824,36.62925724,392
-119.6902818,36.61756983,24
-119.6902621,36.62905956,392
-119.6902589,36.62687977,1
-119.6902243,36.62968977,1410
-119.690176,36.6184005,185
-119.6901511,36.62751383,1466
-119.6901479,36.62430295,1052
-119.6901432,36.62467393,1043
-119.6901329,36.62601895,1039
-119.6901226,36.6251532,1420
-119.6901225,36.626426,1015
-119.6901155,36.62554313,754
-119.6901114,36.62880394,1219
-119.6900985,36.630578,921
-119.6900928,36.62833399,770
-119.690089,36.630021,993
-119.6900759,36.61757926,24
-119.6900528,36.62797163,1253
-119.6900496,36.62687012,1
-119.6900315,36.62383128,0
-119.6899975,36.62969594,837
-119.6899695,36.6179945,193
-119.6899655,36.61838152,248
-119.6899543,36.63486295,635
-119.6899385,36.62924038,1287
-119.6899349,36.62749959,1319
-119.6899056,36.62429547,71
-119.6899023,36.62515604,7
-119.6898995,36.6247175,91
-119.6898958,36.62639716,1499
-119.6898945,36.625568,43
-119.6898915,36.625987,92
-119.6898895,36.636813,857
-119.689869,36.61759,186
-119.6898598,36.62879614,930
-119.6898505,36.628363,1464
-119.6898357,36.62686371,1431
-119.6898225,36.62385,0
-119.6898086,36.63483937,635
-119.689794,36.636327,1408
-119.6897842,36.62798325,842
-119.6897766,36.61801466,193
-119.689775,36.6305105,1249
-119.6897691,36.61839332,248
-119.6897185,36.6297005,827
-119.6897117,36.63653853,1076
-119.6897032,36.62430612,71
-119.6897015,36.6246829,91
-119.6896939,36.62515092,7
-119.6896922,36.62601263,92
-119.689692,36.616795,238
-119.6896895,36.6255725,43
-119.6896859,36.62640035,1480
-119.6896833,36.62919492,982
-119.6896812,36.61712455,382
-119.6896775,36.616959,238
-119.6896725,36.61757003,186
-119.689668,36.6275325,1425
-119.6896661,36.6172853,382
-119.6896515,36.6348085,501
-119.689637,36.62832296,797
-119.6896206,36.62880452,1366
-119.6896125,36.626866,774
-119.6896107,36.62380233,1306
-119.6895941,36.6165826,1024
-119.689586,36.6349265,501
-119.6895635,36.618379,33
-119.689557,36.61801223,195
-119.6895548,36.63035518,1353
-119.6895135,36.6279565,1260
-119.689444,36.627542,981
-119.689442,36.629343,883
