-119.691325,36.6267595,461
-119.6913075,36.626922,461
-119.6912835,36.635937,465
-119.6912535,36.64099831,347
-119.6912525,36.636175,465
-119.69111,36.635289,495
-119.6910465,36.634799,662
-119.691028,36.637777,397
-119.691012,36.64086,347
-119.690996,36.624279,380
-119.6909891,36.6246953,350
-119.6909815,36.62516022,3
-119.69098,36.626429,426
-119.6909796,36.6260142,177
-119.6909791,36.62554377,159
-119.6909555,36.62753,868
-119.6909435,36.6352055,495
-119.690943,36.6296585,367
-119.6909161,36.63005025,911
-119.6909075,36.617787,257
-119.6909036,36.63062025,606
-119.6908778,36.62833644,356
-119.690872,36.63480784,662
-119.6908703,36.62793638,537
-119.6908674,36.62886036,809
-119.6908637,36.62869773,809
-119.6908562,36.62907137,496
-119.6908525,36.6376785,397
-119.6908345,36.628511,356
-119.6908266,36.62812275,537
-119.69082,36.629266,496
-119.6907857,36.62515477,3
-119.6907836,36.62554834,159
-119.690771,36.61757655,257
-119.690766,36.62429618,380
-119.690762,36.6247215,350
-119.690758,36.625991,177
-119.6907557,36.62640599,426
-119.6907199,36.62687038,491
-119.6907024,36.62968452,367
-119.690686,36.62754,178
-119.6905809,36.6255362,159
-119.6905632,36.62515687,3
-119.6905464,36.62430617,78
-119.690542,36.62468771,81
-119.6905355,36.626427,53
-119.6905338,36.62601554,36
-119.6904982,36.62686733,491
-119.6904977,36.63012575,575
-119.6904945,36.6175605,25
-119.69049,36.6305495,970
-119.6904563,36.63468412,121
-119.6904544,36.629691,910
-119.6904515,36.634986,121
-119.690428,36.62751186,178
-119.6903728,36.61801069,879
-119.6903728,36.61837975,372
-119.690348,36.624271,78
-119.6903463,36.62469128,81
-119.690341,36.6251255,441
-119.69034,36.628359,392
-119.6903379,36.62640231,53
-119.690336,36.625989,36
-119.6903336,36.62556665,355
-119.6903305,36.6287655,570
-119.6903301,36.62798888,894
-119.6902824,36.62925724,785
-119.6902818,36.61756983,25
-119.6902621,36.62905956,785
-119.6902589,36.62687977,689
-119.6902243,36.62968977,684
-119.690176,36.6184005,372
-119.6901511,36.62751383,873
-119.6901479,36.62430295,78
-119.6901432,36.62467393,81
-119.6901329,36.62601895,36
-119.6901226,36.6251532,441
-119.6901225,36.626426,53
-119.6901155,36.62554313,355
-119.6901114,36.62880394,570
-119.6900985,36.630578,921
-119.6900928,36.62833399,392
-119.690089,36.630021,993
-119.6900759,36.61757926,25
-119.6900528,36.62797163,205
-119.6900496,36.62687012,689
-119.6900315,36.62383128,165
-119.6899975,36.62969594,684
-119.6899695,36.6179945,777
-119.6899655,36.61838152,497
-119.6899543,36.63486295,13
-119.6899385,36.62924038,478
-119.6899349,36.62749959,873
-119.6899056,36.62429547,290
-119.6899023,36.62515604,260
-119.6898995,36.6247175,742
-119.6898958,36.62639716,536
-119.6898945,36.625568,353
-119.6898915,36.625987,744
-119.6898895,36.636813,857
-119.689869,36.61759,374
-119.6898598,36.62879614,930
-119.6898505,36.628363,364
-119.6898357,36.62686371,567
-119.6898225,36.62385,165
-119.6898086,36.63483937,13
-119.689794,36.636327,234
-119.6897842,36.62798325,205
-119.6897766,36.61801466,777
-119.689775,36.6305105,227
-119.6897691,36.61839332,497
-119.6897185,36.6297005,827
-119.6897117,36.63653853,234
-119.6897032,36.62430612,290
-119.6897015,36.6246829,742
-119.6896939,36.62515092,260
-119.6896922,36.62601263,744
-119.689692,36.616795,24
-119.6896895,36.6255725,353
-119.6896859,36.62640035,536
-119.6896833,36.62919492,478
-119.6896812,36.61712455,765
-119.6896775,36.616959,24
-119.6896725,36.61757003,374
-119.689668,36.6275325,312
-119.6896661,36.6172853,765
-119.6896515,36.6348085,13
-119.689637,36.62832296,364
